fault_type,severity,noise_level,rpm,load,vib_axial_mean,vib_axial_std,vib_axial_max,vib_axial_rms,vib_radial_mean,vib_radial_std,vib_radial_max,vib_radial_rms,vib_tangential_mean,vib_tangential_std,vib_tangential_max,vib_tangential_rms,temp_bearing_mean,temp_bearing_std,temp_bearing_max,temp_bearing_rms,temp_motor_mean,temp_motor_std,temp_motor_max,temp_motor_rms,temp_oil_mean,temp_oil_std,temp_oil_max,temp_oil_rms,temp_ambient_mean,temp_ambient_std,temp_ambient_max,temp_ambient_rms,current_u_mean,current_u_std,current_u_max,current_u_rms,current_v_mean,current_v_std,current_v_max,current_v_rms,current_w_mean,current_w_std,current_w_max,current_w_rms,voltage_mean,voltage_std,voltage_max,voltage_rms,pressure_inlet_mean,pressure_inlet_std,pressure_inlet_max,pressure_inlet_rms,pressure_outlet_mean,pressure_outlet_std,pressure_outlet_max,pressure_outlet_rms,flow_rate_mean,flow_rate_std,flow_rate_max,flow_rate_rms,rpm_mean,rpm_std,rpm_max,rpm_rms,load_mean,load_std,load_max,load_rms,power_mean,power_std,power_max,power_rms
normal,0,1.4721536174256065,1219,0.3021902581937558,0.00359606663320766,0.26638201983270193,0.5166693531064311,0.26640629156493373,0.00580824309297828,0.4335398216547275,0.7719618746252166,0.4335787271629456,0.0034992922642899174,0.17421282150340098,0.3933460991933986,0.17424796188916178,64.54263157876123,0.724046175579231,67.22714428355029,64.54669266489242,76.01014640774068,1.542582293206208,81.60496407127245,76.0257977074722,53.002604281103785,0.4390426077496791,54.28422897363679,53.00442263614141,25.002691412122346,0.14621503671042085,25.41950089065238,25.003118939179902,13.38516847971831,6.48692884677789,21.42639158315737,14.874238840814803,13.404723688595327,6.484753710530668,21.411822095700924,14.890891439192956,13.402270752832708,6.475702666381814,21.259377720306887,14.884743409129346,399.9812987758367,1.5226751971953836,404.9064188403064,399.9841970755361,2.15160869174269,0.029727639089378532,2.2541158501889322,2.151814047474484,6.910555255440349,0.07523365654833794,7.153460258125963,6.9109647692324305,24.186655720836914,0.7505706190457926,26.417352369452278,24.198298932207358,1219.1678642691056,7.4009952737596025,1243.5571543609958,1219.1903280446145,30.234604017844223,1.4956963747642948,35.31366822890606,30.271577226192314,4.554868209724517,0.19448006975357143,4.839912881558229,4.559018195345393
normal,0,0.728906232041624,1436,0.36954999917908016,-0.001826808146774386,0.2681105594795721,0.4821679263557856,0.2681167830115345,0.0002792203471892385,0.4441395793053294,0.7458579141813739,0.4441396670750286,0.0008083301873059308,0.17798224725540096,0.330070310925639,0.17798408281577988,65.55376367412825,0.3470912660077933,66.63625803913561,65.5546825496882,77.41333724208431,0.728665471681737,79.83943390433333,77.41676650652815,53.701649994567404,0.22659446036316,54.5081160297905,53.70212805083695,25.00110030627054,0.07192507084461813,25.225292077855766,25.00120376581929,14.242357725849146,6.901483638290524,22.489803960509168,15.826409257966464,14.260195612050152,6.892028329641283,22.525323113804745,15.83834692733154,14.25981462688751,6.889189936142904,22.555219918220637,15.83676896243194,400.00008624983906,0.7211708685852072,402.090240552411,400.0007363584477,2.1846796273056914,0.014745723211946966,2.244698576214346,2.1847293906380214,7.107716312760061,0.03609762688271063,7.202453621703696,7.107807975834888,29.582239839108755,0.3732343617392609,30.682423007648723,29.584594264369013,1436.050106487202,3.7208677227780584,1447.1359375398579,1436.0549269434348,36.95013144166578,0.7070835306306611,39.037371249723975,36.956896253279545,4.846385937696462,0.20402339620186574,5.1131025725581445,4.850678530195521
normal,0,1.0208987579970432,1726,0.8007639808488662,-5.4718765645804576e-05,0.3234472679681673,0.5577085997567279,0.3234472725966548,0.003432501371476351,0.5345518400905953,0.9445478056697141,0.5345628604850009,0.0033680876268666377,0.21566297936468798,0.3910346530560723,0.2156892780893758,72.00504678808979,0.49485915665236074,73.77583370339356,72.00674724315718,86.01374342097863,1.0302991658920928,89.80877333029663,86.0199138203543,58.011985212474634,0.297790470992813,58.97384822851475,58.0127495250569,24.999164603489064,0.09916534739531967,25.31877158004723,24.999361284610142,19.72493240369973,9.565042340013772,31.212025651770386,21.921747040251596,19.752135990910162,9.548440458180028,31.223844840349994,21.938997046055178,19.75706179976166,9.540367436528653,31.237697252109662,21.9399202775119,400.01765759224315,1.028933509159538,403.2490601444428,400.0189809118454,2.401243576170076,0.02121469549103563,2.4693146053077513,2.4013372889710505,8.40333016529345,0.052031548421493434,8.580590921775789,8.403491247628093,64.05204889933816,0.49707952661539234,65.45438685106798,64.0539776771044,1726.033531639122,5.019413163582887,1744.443902597954,1726.0408300069632,80.07309483569765,0.9749890964918094,83.7096755776113,80.07903046556513,6.713471863719962,0.2828046777500025,7.084587799576269,6.719425790252978
normal,0,0.5609008750613897,1658,0.6880079253410971,0.004429234207162061,0.3064882334004671,0.5275200549411384,0.3065202364096066,0.00712846658106555,0.5091159154635863,0.8366106917308531,0.5091658181910121,0.0019218079054337566,0.20456109865747912,0.33607604893393705,0.204570125946044,70.32065735275266,0.28299956309387,71.17648089317599,70.32122680440067,83.77695231992696,0.569102151230568,85.52497762306909,83.77888527113411,56.890346442692305,0.16599756912418093,57.403403219540586,56.89058862028506,24.996579181359024,0.0559475584907932,25.16747435233976,24.996641792433888,18.287735704839054,8.867149488157244,28.879881026481097,20.32406497862503,18.316589675503113,8.845741428358012,28.91634790822296,20.340712838003405,18.316005694977587,8.849451114696468,28.86653462139837,20.34180055083261,399.9867437178781,0.5570273020474966,401.91114440866374,399.9871315798131,2.3442760687229534,0.011389454548394596,2.383944158808628,2.344303735880241,8.063724439314822,0.02771632277545732,8.153892409206225,8.06377207191221,55.04269030519565,0.28105739605993474,55.93493922671047,55.043407864099024,1657.985895047075,2.8308266386031598,1669.1047677447339,1657.9883117062402,68.82855048954355,0.5657970506274353,70.7906133125586,68.8308759845038,6.224094636298476,0.2619171928392763,6.552084939492181,6.229603089884962
normal,0,1.0499015809002024,1263,0.891884435106786,-0.0009352708497475532,0.33572886936753227,0.6041908799073356,0.33573017210010175,-0.002698359536272493,0.5556870432967026,0.8963805801754864,0.5556935947372602,-0.00028574932002225584,0.22305228020302723,0.392292925216166,0.22305246323778555,73.38109585272943,0.5228218707707317,74.9778944805399,73.3829583163286,87.86970497374352,1.039371476885246,90.80541075614447,87.87585188912647,58.93204668037033,0.31169019283861965,59.79709256908337,58.93287093561334,24.997796617049588,0.09917677587146416,25.365957199198068,24.997993354272424,20.888488727167278,10.125426488538057,32.98578685868258,23.213212248195696,20.910537060429494,10.106080674839438,33.145061269045236,23.224629744345947,20.915326913439102,10.102824523669995,33.08829714842894,23.227525982163876,400.00283692953906,1.0509380407122457,403.5328947773049,400.0042175058218,2.446927619568875,0.021489302165980682,2.5273118931214316,2.447021978960667,8.673770987430391,0.05256098938851037,8.856205288956845,8.673930239516265,71.32458120242859,0.5352798894346721,72.89432978673491,71.3265897703084,1263.0436758438461,5.4379265260541665,1278.3226080055492,1263.0553820533908,89.18687247116253,1.0286364613217844,92.28471144177885,89.19280416130535,7.107675939208581,0.30039047952766945,7.517730464148163,7.11402078272164
normal,0,1.0123321689686418,1426,0.7582156499960477,0.0025979965563666186,0.31944840546116193,0.5591156813959934,0.3194589697250428,0.006858808390365283,0.5240383451175135,0.9197302717477664,0.5240832285105467,0.0006838719587482274,0.21288265934319783,0.37920655310382834,0.21288375778787816,71.38752454287999,0.4977542685182071,73.018975732792,71.38925983418038,85.16201776407921,1.0392696566844817,88.53400299394349,85.16835886095639,57.59372554224716,0.30268780632875997,58.74015289057816,57.594520935101045,24.993791070665228,0.09992627782850644,25.381308882192524,24.993990824697555,19.181623242925713,9.300733232394922,30.454174651059336,21.317558699197317,19.20827433114699,9.282104614045563,30.39249535309074,21.333430780038316,19.21008574992675,9.27987260048222,30.389231863589426,21.334090793861346,400.0135533370759,0.9962637826182816,403.69293630450767,400.0147939700209,2.379931315751511,0.02020660890500933,2.4516237338913625,2.3800170954718283,8.27386566560735,0.050841777593542886,8.477782276607243,8.274021872032066,60.655878246600416,0.4887599348844115,62.188975925675344,60.65784740773746,1425.7381287795104,5.159983314583583,1443.8066579450622,1425.7474661676613,75.82285953442178,1.0140957872090128,79.0637654959279,75.82964076297797,6.5282256243491315,0.27570409576620464,6.922479368946659,6.534044884359983
normal,0,0.9943716364708294,1252,0.6721754572656473,0.0011985940229290585,0.30976321243257493,0.562968985294277,0.3097655313364938,0.0031271825108752445,0.5077089862016841,0.9155029149830693,0.5077186168936473,0.002268173659822253,0.20335829527431568,0.3715012789335623,0.20337094401272487,70.09463305148753,0.47970504664426755,71.56260003195194,70.09627450552891,83.46045831526406,0.993312219884201,86.74291609353135,83.46636910373005,56.73048638514182,0.3041209607429324,57.553041166975625,56.731301545562346,24.99916375453707,0.09742664081384349,25.356590762820336,24.999353599173322,18.08775901521613,8.760179418971232,28.635097247668778,20.097456795452988,18.11362358198454,8.751148970632602,28.615762199678738,20.116808086175862,18.114430861342864,8.753530339171721,28.738827195255862,20.1185709937155,400.00468133609957,0.9935451688518626,403.2141559314326,400.0059152347589,2.3367387522171486,0.01956065264284608,2.4131964279743685,2.3368206211100526,8.018983534315419,0.04987846142821865,8.206376146576764,8.019138656023866,53.77332464602553,0.49571845157035394,55.16911642286163,53.77560952950775,1252.1101095041718,5.076938458342092,1267.7190426035438,1252.1204022084532,67.24828631801736,0.9681808369943362,70.55262772139852,67.2552554589094,6.155883684746132,0.2599911614725209,6.505570958969238,6.16137154732349
normal,0,1.4242505884517729,1460,0.6239774597967461,0.003040741294840271,0.30552100418555295,0.6439613745809957,0.3055361355161952,0.009331158725833063,0.4973526524609117,0.8789580644009478,0.49744017874823016,0.0037384531915737084,0.2043705091395286,0.40983663020786043,0.2044046991588396,69.37043964761533,0.7117420205715175,71.69661375066688,69.37409079481537,82.48809651091125,1.4062546819973507,86.78435685695261,82.5000825346499,56.239229623368445,0.42369460494751404,57.60904658587487,56.24082561403437,25.003318379721502,0.13936893149988286,25.49655342177354,25.003706799128533,17.477393491096937,8.477795968273185,27.69994902472774,19.425043313267192,17.49663483547168,8.461240407138115,27.780979079468818,19.435143935490366,17.5028378725972,8.452122618317492,27.74214868036164,19.43676182777103,400.0317787978138,1.3985577388317256,404.5973228740097,400.03422355080056,2.3113282019830677,0.028269057745870862,2.395505178137443,2.311501070064238,7.878023656297992,0.06858295413420683,8.108141083658273,7.878322178661428,49.94137233095556,0.7029811155984141,52.32296026055397,49.94631971174674,1460.1954338930161,7.219826217416872,1483.9823420540588,1460.2132827270896,62.41353683844118,1.4826929495281094,66.88689516447384,62.43114574526112,5.947862335900284,0.25311118141140193,6.31389842261327,5.953245470915562
normal,0,0.6306147463697311,1284,0.31569437703096387,0.004693691012346238,0.2600533089820039,0.46384212468816205,0.260095663646684,0.006970468060722237,0.4294234393143983,0.7166658759585394,0.42948000844927847,0.0026771552532544496,0.17182418871464483,0.293890930120457,0.17184504353543606,64.73586091635066,0.3131979053580988,65.6872999580287,64.73661855170548,76.2997186846442,0.6171487894525797,77.986588174151,76.30221454180847,53.15474432208642,0.18104797124316657,53.766972371435415,53.15505265084657,25.00011107175771,0.06276206676019566,25.16197704472045,25.00018985282405,13.559203313579914,6.570109667116643,21.442897173497652,15.067127647197262,13.577154209636298,6.556556063348246,21.441222530982035,15.077385179270086,13.577104756876864,6.561287736258138,21.464593949504593,15.07939887187748,400.0303706578195,0.6425106673255384,401.89776950595814,400.03088664325674,2.1577255316864874,0.012162880907780487,2.1953453592705023,2.1577598118798376,6.947407094793349,0.03228452229137335,7.05628172495504,6.947482107293587,25.263325272987558,0.3117629313037294,26.584608769531446,25.265248860324075,1284.1707732182656,3.1154793228419817,1293.9594441860645,1284.1745523874117,31.615773537958752,0.6312571940958448,33.869749937897325,31.622074916877146,4.614536964225977,0.19494738212386306,4.862460489447056,4.618653036980028
normal,0,1.4308937119230905,1743,0.3316894234874055,0.002899319542493905,0.2700270057324463,0.59765027222,0.27004257049332075,0.0008718015359419935,0.43937847561984344,0.7930679662698373,0.43937934052016536,-0.001067310550065125,0.17823682617538797,0.4150263319975779,0.1782400217596647,64.97859348362485,0.6885965299627571,67.0021349912979,64.9822420072688,76.56231811264557,1.494950621188008,81.56481742383605,76.57691187389138,53.342518742291205,0.4397098595880349,54.70810806772066,53.34433100651191,25.000816794940285,0.14043208847509261,25.39163041527993,25.001211202372616,13.754865101452832,6.675228961015689,21.97769480267815,15.289048225483091,13.78103341488424,6.656828450920225,21.945671733326655,15.304582549260758,13.777975562153316,6.65246329608658,21.928051451205093,15.299930669681908,400.0117942736005,1.4210670924090316,404.9293691399435,400.0143184808094,2.165553988995562,0.02873103198751115,2.2852245343607445,2.1657445720706905,6.991202454673886,0.07080492168515859,7.211017060056364,6.99156099159358,26.536567556023524,0.7138248586184042,29.133550285414067,26.546166645754752,1743.0597364888313,7.425239217273706,1764.9628657717608,1743.0755517607224,33.194411131958596,1.4124015364636386,39.117220531180465,33.22444594718927,4.682398157005754,0.20043180646667888,4.987117541582302,4.686685973027675
